# wavelength flux error
6.856427e+03 4.379148e-16 1.000000e-20
6.857680e+03 4.570834e-16 1.000000e-20
6.858932e+03 4.526186e-16 1.000000e-20
6.860185e+03 4.464774e-16 1.000000e-20
6.861437e+03 4.428775e-16 1.000000e-20
6.862689e+03 4.522580e-16 1.000000e-20
6.863941e+03 4.484642e-16 1.000000e-20
6.865193e+03 4.729648e-16 1.000000e-20
6.866446e+03 4.286070e-16 1.000000e-20
6.867698e+03 4.193123e-16 1.000000e-20
6.868950e+03 4.351080e-16 1.000000e-20
6.870203e+03 4.437051e-16 1.000000e-20
6.871455e+03 4.370621e-16 1.000000e-20
6.872708e+03 4.304258e-16 1.000000e-20
6.873959e+03 4.461308e-16 1.000000e-20
6.875212e+03 4.348777e-16 1.000000e-20
6.876464e+03 4.417114e-16 1.000000e-20
6.877717e+03 4.390639e-16 1.000000e-20
6.878969e+03 4.534137e-16 1.000000e-20
6.880221e+03 4.368675e-16 1.000000e-20
6.881474e+03 4.400627e-16 1.000000e-20
6.882726e+03 4.614372e-16 1.000000e-20
6.883978e+03 4.331776e-16 1.000000e-20
6.885230e+03 4.257562e-16 1.000000e-20
6.886482e+03 4.106802e-16 1.000000e-20
6.887735e+03 4.388086e-16 1.000000e-20
6.888987e+03 4.353298e-16 1.000000e-20
6.890240e+03 4.411277e-16 1.000000e-20
6.891492e+03 4.482381e-16 1.000000e-20
6.892744e+03 4.238910e-16 1.000000e-20
6.893997e+03 4.222089e-16 1.000000e-20
6.895249e+03 4.358819e-16 1.000000e-20
6.896501e+03 4.182852e-16 1.000000e-20
6.897753e+03 4.158465e-16 1.000000e-20
6.899006e+03 4.403520e-16 1.000000e-20
6.900258e+03 4.260210e-16 1.000000e-20
6.901510e+03 4.238536e-16 1.000000e-20
6.902763e+03 4.259638e-16 1.000000e-20
6.904015e+03 4.040658e-16 1.000000e-20
6.905267e+03 4.151748e-16 1.000000e-20
6.906520e+03 4.436184e-16 1.000000e-20
6.907772e+03 4.205074e-16 1.000000e-20
6.909024e+03 4.034402e-16 1.000000e-20
6.910276e+03 4.379269e-16 1.000000e-20
6.911529e+03 4.193757e-16 1.000000e-20
6.912781e+03 4.237437e-16 1.000000e-20
6.914033e+03 4.161680e-16 1.000000e-20
6.915286e+03 4.336521e-16 1.000000e-20
6.916538e+03 4.282283e-16 1.000000e-20
6.917790e+03 4.206687e-16 1.000000e-20
6.919042e+03 3.944016e-16 1.000000e-20
6.920295e+03 4.205342e-16 1.000000e-20
6.921547e+03 3.958040e-16 1.000000e-20
6.922799e+03 4.176786e-16 1.000000e-20
6.924052e+03 4.000855e-16 1.000000e-20
6.925304e+03 4.145342e-16 1.000000e-20
6.926557e+03 4.216425e-16 1.000000e-20
6.927809e+03 4.069742e-16 1.000000e-20
6.929061e+03 4.013692e-16 1.000000e-20
6.930313e+03 3.974409e-16 1.000000e-20
6.931565e+03 4.177975e-16 1.000000e-20
6.932818e+03 4.197020e-16 1.000000e-20
6.934070e+03 4.265141e-16 1.000000e-20
6.935322e+03 4.262052e-16 1.000000e-20
6.936575e+03 4.130640e-16 1.000000e-20
6.937827e+03 3.976951e-16 1.000000e-20
6.939079e+03 4.046848e-16 1.000000e-20
6.940332e+03 4.192664e-16 1.000000e-20
6.941584e+03 4.356074e-16 1.000000e-20
6.942836e+03 4.152656e-16 1.000000e-20
6.944089e+03 4.057538e-16 1.000000e-20
6.945341e+03 3.922233e-16 1.000000e-20
6.946593e+03 4.046392e-16 1.000000e-20
6.947846e+03 3.855125e-16 1.000000e-20
6.949098e+03 4.103213e-16 1.000000e-20
6.950350e+03 4.009153e-16 1.000000e-20
6.951603e+03 4.020969e-16 1.000000e-20
6.952854e+03 3.919423e-16 1.000000e-20
6.954107e+03 4.046130e-16 1.000000e-20
6.955359e+03 4.368280e-16 1.000000e-20
6.956611e+03 4.362817e-16 1.000000e-20
6.957864e+03 3.994990e-16 1.000000e-20
6.959116e+03 3.891099e-16 1.000000e-20
6.960369e+03 3.982975e-16 1.000000e-20
6.961621e+03 3.966599e-16 1.000000e-20
6.962873e+03 4.021906e-16 1.000000e-20
6.964125e+03 4.125804e-16 1.000000e-20
6.965378e+03 4.054298e-16 1.000000e-20
6.966630e+03 4.208327e-16 1.000000e-20
6.967882e+03 3.996710e-16 1.000000e-20
6.969135e+03 4.162088e-16 1.000000e-20
6.970387e+03 4.042035e-16 1.000000e-20
6.971639e+03 3.958214e-16 1.000000e-20
6.972892e+03 3.964419e-16 1.000000e-20
6.974144e+03 3.946494e-16 1.000000e-20
6.975396e+03 4.042290e-16 1.000000e-20
6.976648e+03 3.921149e-16 1.000000e-20
6.977901e+03 4.019538e-16 1.000000e-20
6.979153e+03 3.836804e-16 1.000000e-20
6.980405e+03 3.835341e-16 1.000000e-20
6.981658e+03 4.138078e-16 1.000000e-20
6.982910e+03 3.997307e-16 1.000000e-20
6.984162e+03 3.890028e-16 1.000000e-20
6.985415e+03 4.004970e-16 1.000000e-20
6.986667e+03 3.993146e-16 1.000000e-20
6.987919e+03 3.944395e-16 1.000000e-20
6.989171e+03 3.893448e-16 1.000000e-20
6.990424e+03 3.876514e-16 1.000000e-20
6.991676e+03 3.980689e-16 1.000000e-20
6.992928e+03 3.974129e-16 1.000000e-20
6.994181e+03 3.884671e-16 1.000000e-20
6.995433e+03 3.825661e-16 1.000000e-20
6.996686e+03 3.850387e-16 1.000000e-20
6.997938e+03 3.891953e-16 1.000000e-20
6.999190e+03 3.961728e-16 1.000000e-20
7.000442e+03 4.036573e-16 1.000000e-20
7.001694e+03 3.966908e-16 1.000000e-20
7.002947e+03 4.004388e-16 1.000000e-20
7.004199e+03 4.066016e-16 1.000000e-20
7.005451e+03 3.987157e-16 1.000000e-20
7.006704e+03 3.992702e-16 1.000000e-20
7.007956e+03 4.074227e-16 1.000000e-20
7.009208e+03 3.873391e-16 1.000000e-20
7.010460e+03 3.992753e-16 1.000000e-20
7.011713e+03 3.768987e-16 1.000000e-20
7.012965e+03 3.735146e-16 1.000000e-20
7.014218e+03 3.923778e-16 1.000000e-20
7.015470e+03 3.834311e-16 1.000000e-20
7.016722e+03 3.747097e-16 1.000000e-20
7.017975e+03 3.817883e-16 1.000000e-20
7.019227e+03 4.003983e-16 1.000000e-20
7.020479e+03 3.939340e-16 1.000000e-20
7.021731e+03 3.844828e-16 1.000000e-20
7.022983e+03 3.909864e-16 1.000000e-20
7.024236e+03 3.754019e-16 1.000000e-20
7.025488e+03 3.883394e-16 1.000000e-20
7.026740e+03 3.816661e-16 1.000000e-20
7.027993e+03 3.755297e-16 1.000000e-20
7.029245e+03 3.797924e-16 1.000000e-20
7.030498e+03 3.983488e-16 1.000000e-20
7.031750e+03 3.985525e-16 1.000000e-20
7.033002e+03 3.864380e-16 1.000000e-20
7.034254e+03 3.933471e-16 1.000000e-20
7.035507e+03 3.770847e-16 1.000000e-20
7.036759e+03 3.920087e-16 1.000000e-20
7.038011e+03 3.923432e-16 1.000000e-20
7.039264e+03 3.763868e-16 1.000000e-20
7.040516e+03 3.855300e-16 1.000000e-20
7.041768e+03 3.924084e-16 1.000000e-20
7.043021e+03 3.893082e-16 1.000000e-20
7.044272e+03 3.927283e-16 1.000000e-20
7.045525e+03 3.866634e-16 1.000000e-20
7.046777e+03 3.899723e-16 1.000000e-20
7.048030e+03 3.905304e-16 1.000000e-20
7.049282e+03 4.011722e-16 1.000000e-20
7.050534e+03 3.907839e-16 1.000000e-20
7.051787e+03 3.801943e-16 1.000000e-20
7.053039e+03 3.917621e-16 1.000000e-20
7.054291e+03 3.571733e-16 1.000000e-20
7.055543e+03 3.809321e-16 1.000000e-20
7.056796e+03 3.768458e-16 1.000000e-20
7.058048e+03 3.780212e-16 1.000000e-20
7.059300e+03 3.807783e-16 1.000000e-20
7.060553e+03 3.807363e-16 1.000000e-20
7.061805e+03 3.831645e-16 1.000000e-20
7.063057e+03 3.906135e-16 1.000000e-20
7.064310e+03 3.820471e-16 1.000000e-20
7.065562e+03 3.699246e-16 1.000000e-20
7.066814e+03 3.662496e-16 1.000000e-20
7.068066e+03 3.784118e-16 1.000000e-20
7.069319e+03 3.876205e-16 1.000000e-20
7.070571e+03 3.806076e-16 1.000000e-20
7.071823e+03 3.753865e-16 1.000000e-20
7.073076e+03 3.826252e-16 1.000000e-20
7.074328e+03 3.709565e-16 1.000000e-20
7.075580e+03 3.763205e-16 1.000000e-20
7.076833e+03 3.859982e-16 1.000000e-20
7.078085e+03 3.961074e-16 1.000000e-20
7.079337e+03 3.815468e-16 1.000000e-20
7.080589e+03 3.855409e-16 1.000000e-20
7.081842e+03 3.835166e-16 1.000000e-20
7.083094e+03 3.854058e-16 1.000000e-20
7.084347e+03 3.683724e-16 1.000000e-20
7.085599e+03 3.842578e-16 1.000000e-20
7.086851e+03 3.762934e-16 1.000000e-20
7.088104e+03 3.872195e-16 1.000000e-20
7.089355e+03 3.664382e-16 1.000000e-20
7.090608e+03 3.596779e-16 1.000000e-20
7.091860e+03 3.792186e-16 1.000000e-20
7.093112e+03 3.788558e-16 1.000000e-20
7.094365e+03 3.826055e-16 1.000000e-20
7.095617e+03 3.678852e-16 1.000000e-20
7.096869e+03 3.635223e-16 1.000000e-20
7.098122e+03 3.681535e-16 1.000000e-20
7.099374e+03 3.864078e-16 1.000000e-20
7.100626e+03 3.804964e-16 1.000000e-20
7.101879e+03 3.802062e-16 1.000000e-20
7.103131e+03 3.697355e-16 1.000000e-20
7.104383e+03 3.964817e-16 1.000000e-20
7.105636e+03 3.681227e-16 1.000000e-20
7.106888e+03 3.654822e-16 1.000000e-20
7.108140e+03 3.674612e-16 1.000000e-20
7.109393e+03 3.797900e-16 1.000000e-20
7.110645e+03 3.833349e-16 1.000000e-20
7.111897e+03 3.760033e-16 1.000000e-20
7.113149e+03 3.618993e-16 1.000000e-20
7.114401e+03 3.811250e-16 1.000000e-20
7.115654e+03 3.704023e-16 1.000000e-20
7.116906e+03 3.685797e-16 1.000000e-20
7.118159e+03 3.755235e-16 1.000000e-20
7.119411e+03 3.753044e-16 1.000000e-20
7.120663e+03 3.699629e-16 1.000000e-20
7.121916e+03 3.695050e-16 1.000000e-20
7.123168e+03 3.789038e-16 1.000000e-20
7.124420e+03 3.850210e-16 1.000000e-20
7.125672e+03 3.729212e-16 1.000000e-20
7.126925e+03 3.788017e-16 1.000000e-20
7.128177e+03 3.655193e-16 1.000000e-20
7.129429e+03 3.608574e-16 1.000000e-20
7.130682e+03 3.622574e-16 1.000000e-20
7.131934e+03 3.705360e-16 1.000000e-20
7.133186e+03 3.719676e-16 1.000000e-20
7.134438e+03 3.854834e-16 1.000000e-20
7.135691e+03 3.860188e-16 1.000000e-20
7.136943e+03 3.611366e-16 1.000000e-20
7.138195e+03 3.785317e-16 1.000000e-20
7.139448e+03 3.702466e-16 1.000000e-20
7.140700e+03 3.768910e-16 1.000000e-20
7.141952e+03 3.561439e-16 1.000000e-20
7.143205e+03 3.528831e-16 1.000000e-20
7.144457e+03 3.689283e-16 1.000000e-20
7.145709e+03 3.731433e-16 1.000000e-20
7.146961e+03 3.765066e-16 1.000000e-20
7.148214e+03 3.572968e-16 1.000000e-20
7.149466e+03 3.644915e-16 1.000000e-20
7.150718e+03 3.692975e-16 1.000000e-20
7.151971e+03 3.635356e-16 1.000000e-20
7.153223e+03 3.502493e-16 1.000000e-20
7.154476e+03 3.476166e-16 1.000000e-20
7.155728e+03 3.643659e-16 1.000000e-20
7.156980e+03 3.764204e-16 1.000000e-20
7.158232e+03 3.658803e-16 1.000000e-20
7.159484e+03 3.586924e-16 1.000000e-20
7.160737e+03 3.457732e-16 1.000000e-20
7.161989e+03 3.547170e-16 1.000000e-20
7.163241e+03 3.652202e-16 1.000000e-20
7.164494e+03 3.589456e-16 1.000000e-20
7.165746e+03 3.765263e-16 1.000000e-20
7.166999e+03 3.594737e-16 1.000000e-20
7.168250e+03 3.640803e-16 1.000000e-20
7.169503e+03 3.469422e-16 1.000000e-20
7.170755e+03 3.546439e-16 1.000000e-20
7.172008e+03 3.740253e-16 1.000000e-20
7.173260e+03 3.603223e-16 1.000000e-20
7.174512e+03 3.594739e-16 1.000000e-20
7.175765e+03 3.695342e-16 1.000000e-20
7.177017e+03 3.605074e-16 1.000000e-20
7.178269e+03 3.549834e-16 1.000000e-20
7.179521e+03 3.492869e-16 1.000000e-20
7.180773e+03 3.512637e-16 1.000000e-20
7.182026e+03 3.597732e-16 1.000000e-20
7.183278e+03 3.435168e-16 1.000000e-20
7.184531e+03 3.447022e-16 1.000000e-20
7.185783e+03 3.581707e-16 1.000000e-20
7.187035e+03 3.576978e-16 1.000000e-20
7.188288e+03 3.697097e-16 1.000000e-20
7.189540e+03 3.710684e-16 1.000000e-20
7.190792e+03 3.644813e-16 1.000000e-20
7.192044e+03 3.555824e-16 1.000000e-20
7.193297e+03 3.626235e-16 1.000000e-20
7.194549e+03 3.741669e-16 1.000000e-20
7.195801e+03 3.663812e-16 1.000000e-20
7.197054e+03 3.705436e-16 1.000000e-20
7.198306e+03 3.641447e-16 1.000000e-20
7.199558e+03 3.365591e-16 1.000000e-20
7.200811e+03 3.327686e-16 1.000000e-20
7.202063e+03 3.586288e-16 1.000000e-20
7.203315e+03 3.727879e-16 1.000000e-20
7.204567e+03 3.516284e-16 1.000000e-20
7.205820e+03 3.582353e-16 1.000000e-20
7.207072e+03 3.724071e-16 1.000000e-20
7.208324e+03 3.782831e-16 1.000000e-20
7.209577e+03 3.598086e-16 1.000000e-20
7.210829e+03 3.468236e-16 1.000000e-20
7.212081e+03 3.422227e-16 1.000000e-20
7.213333e+03 3.501986e-16 1.000000e-20
7.214586e+03 3.475472e-16 1.000000e-20
7.215838e+03 3.492180e-16 1.000000e-20
7.217090e+03 3.494985e-16 1.000000e-20
7.218343e+03 3.561147e-16 1.000000e-20
7.219595e+03 3.445975e-16 1.000000e-20
7.220848e+03 3.476064e-16 1.000000e-20
7.222100e+03 3.464392e-16 1.000000e-20
7.223352e+03 3.394523e-16 1.000000e-20
7.224604e+03 3.437019e-16 1.000000e-20
7.225856e+03 3.526254e-16 1.000000e-20
7.227109e+03 3.617592e-16 1.000000e-20
7.228361e+03 3.597202e-16 1.000000e-20
7.229613e+03 3.451367e-16 1.000000e-20
7.230866e+03 3.584475e-16 1.000000e-20
7.232118e+03 3.464959e-16 1.000000e-20
7.233370e+03 3.532423e-16 1.000000e-20
7.234623e+03 3.412038e-16 1.000000e-20
7.235875e+03 3.504354e-16 1.000000e-20
7.237127e+03 3.712053e-16 1.000000e-20
7.238380e+03 3.659828e-16 1.000000e-20
7.239632e+03 3.489197e-16 1.000000e-20
7.240884e+03 3.191566e-16 1.000000e-20
7.242137e+03 3.400904e-16 1.000000e-20
7.243389e+03 3.749547e-16 1.000000e-20
7.244641e+03 3.721689e-16 1.000000e-20
7.245894e+03 3.108547e-16 1.000000e-20
7.247146e+03 3.480607e-16 1.000000e-20
7.248398e+03 3.612515e-16 1.000000e-20
7.249650e+03 3.437309e-16 1.000000e-20
7.250902e+03 3.264840e-16 1.000000e-20
7.252155e+03 3.387997e-16 1.000000e-20
7.253407e+03 3.432827e-16 1.000000e-20
7.254660e+03 3.559279e-16 1.000000e-20
7.255912e+03 3.551728e-16 1.000000e-20
7.257164e+03 3.376854e-16 1.000000e-20
7.258417e+03 3.294196e-16 1.000000e-20
7.259669e+03 3.388811e-16 1.000000e-20
7.260921e+03 3.309416e-16 1.000000e-20
7.262173e+03 3.367565e-16 1.000000e-20
7.263426e+03 3.489583e-16 1.000000e-20
7.264678e+03 3.346286e-16 1.000000e-20
7.265930e+03 3.639181e-16 1.000000e-20
7.267183e+03 3.367527e-16 1.000000e-20
7.268435e+03 3.472508e-16 1.000000e-20
7.269687e+03 3.431913e-16 1.000000e-20
7.270939e+03 3.435844e-16 1.000000e-20
7.272192e+03 3.281408e-16 1.000000e-20
7.273444e+03 3.206429e-16 1.000000e-20
7.274696e+03 3.190635e-16 1.000000e-20
7.275949e+03 3.698182e-16 1.000000e-20
7.277201e+03 3.817110e-16 1.000000e-20
7.278453e+03 3.096715e-16 1.000000e-20
7.279706e+03 3.542018e-16 1.000000e-20
7.280958e+03 3.296647e-16 1.000000e-20
7.282210e+03 3.623295e-16 1.000000e-20
7.283462e+03 3.228143e-16 1.000000e-20
7.284715e+03 3.790909e-16 1.000000e-20
7.285967e+03 3.819435e-16 1.000000e-20
7.287219e+03 3.194277e-16 1.000000e-20
7.288472e+03 3.376985e-16 1.000000e-20
7.289724e+03 3.539905e-16 1.000000e-20
7.290977e+03 3.486180e-16 1.000000e-20
7.292229e+03 3.458660e-16 1.000000e-20
7.293481e+03 3.565123e-16 1.000000e-20
7.294733e+03 3.386858e-16 1.000000e-20
7.295985e+03 3.277509e-16 1.000000e-20
7.297238e+03 3.379081e-16 1.000000e-20
7.298490e+03 3.301056e-16 1.000000e-20
7.299742e+03 3.257011e-16 1.000000e-20
7.300995e+03 3.151300e-16 1.000000e-20
7.302247e+03 3.306714e-16 1.000000e-20
7.303499e+03 3.292566e-16 1.000000e-20
7.304751e+03 3.280719e-16 1.000000e-20
7.306004e+03 3.294562e-16 1.000000e-20
7.307256e+03 3.284632e-16 1.000000e-20
7.308509e+03 3.346343e-16 1.000000e-20
7.309761e+03 3.354856e-16 1.000000e-20
7.311013e+03 3.363359e-16 1.000000e-20
7.312266e+03 3.319768e-16 1.000000e-20
7.313518e+03 3.387065e-16 1.000000e-20
7.314770e+03 3.689962e-16 1.000000e-20
7.316022e+03 2.731666e-16 1.000000e-20
7.317274e+03 2.751992e-16 1.000000e-20
7.318527e+03 3.842445e-16 1.000000e-20
7.319779e+03 3.313683e-16 1.000000e-20
7.321031e+03 3.391847e-16 1.000000e-20
7.322284e+03 3.355734e-16 1.000000e-20
7.323536e+03 3.246936e-16 1.000000e-20
7.324789e+03 3.214649e-16 1.000000e-20
7.326041e+03 3.319205e-16 1.000000e-20
7.327293e+03 3.290479e-16 1.000000e-20
7.328545e+03 3.350213e-16 1.000000e-20
7.329798e+03 3.018686e-16 1.000000e-20
7.331050e+03 3.268434e-16 1.000000e-20
7.332302e+03 3.331178e-16 1.000000e-20
7.333555e+03 3.099807e-16 1.000000e-20
7.334807e+03 3.258898e-16 1.000000e-20
7.336059e+03 3.348174e-16 1.000000e-20
7.337312e+03 3.294219e-16 1.000000e-20
7.338563e+03 3.317458e-16 1.000000e-20
7.339816e+03 3.749532e-16 1.000000e-20
7.341068e+03 2.962068e-16 1.000000e-20
7.342321e+03 2.753689e-16 1.000000e-20
7.343573e+03 3.704128e-16 1.000000e-20
7.344825e+03 3.336282e-16 1.000000e-20
7.346078e+03 3.331557e-16 1.000000e-20
7.347330e+03 3.292213e-16 1.000000e-20
7.348582e+03 3.226226e-16 1.000000e-20
7.349834e+03 3.189753e-16 1.000000e-20
7.351087e+03 3.251443e-16 1.000000e-20
7.352339e+03 3.136416e-16 1.000000e-20
7.353591e+03 3.189963e-16 1.000000e-20
7.354844e+03 3.352827e-16 1.000000e-20
7.356096e+03 3.393919e-16 1.000000e-20
7.357348e+03 3.121469e-16 1.000000e-20
7.358601e+03 3.530199e-16 1.000000e-20
7.359853e+03 3.461042e-16 1.000000e-20
7.361105e+03 2.986558e-16 1.000000e-20
7.362357e+03 3.269878e-16 1.000000e-20
7.363610e+03 3.075605e-16 1.000000e-20
7.364862e+03 3.166374e-16 1.000000e-20
7.366114e+03 3.230045e-16 1.000000e-20
7.367367e+03 3.232804e-16 1.000000e-20
7.368619e+03 2.741529e-16 1.000000e-20
7.369871e+03 3.527398e-16 1.000000e-20
7.371124e+03 3.431561e-16 1.000000e-20
7.372376e+03 2.890965e-16 1.000000e-20
7.373628e+03 3.118585e-16 1.000000e-20
7.374880e+03 3.231699e-16 1.000000e-20
7.376133e+03 3.384142e-16 1.000000e-20
7.377385e+03 3.102943e-16 1.000000e-20
7.378638e+03 3.201771e-16 1.000000e-20
7.379890e+03 3.180402e-16 1.000000e-20
7.381142e+03 3.252287e-16 1.000000e-20
7.382395e+03 3.281951e-16 1.000000e-20
7.383646e+03 3.332001e-16 1.000000e-20
7.384899e+03 3.309096e-16 1.000000e-20
7.386151e+03 3.309661e-16 1.000000e-20
7.387403e+03 3.247902e-16 1.000000e-20
7.388656e+03 3.113775e-16 1.000000e-20
7.389908e+03 3.182164e-16 1.000000e-20
7.391160e+03 3.338629e-16 1.000000e-20
7.392413e+03 3.168364e-16 1.000000e-20
7.393665e+03 3.321386e-16 1.000000e-20
7.394917e+03 3.521958e-16 1.000000e-20
7.396170e+03 3.147096e-16 1.000000e-20
7.397422e+03 3.218695e-16 1.000000e-20
7.398674e+03 3.332431e-16 1.000000e-20
7.399927e+03 3.314787e-16 1.000000e-20
7.401179e+03 3.366278e-16 1.000000e-20
7.402431e+03 3.011846e-16 1.000000e-20
7.403684e+03 3.029207e-16 1.000000e-20
7.404936e+03 3.310168e-16 1.000000e-20
7.406188e+03 3.179839e-16 1.000000e-20
7.407440e+03 3.278063e-16 1.000000e-20
7.408692e+03 3.260583e-16 1.000000e-20
7.409945e+03 3.417475e-16 1.000000e-20
7.411197e+03 3.256222e-16 1.000000e-20
7.412450e+03 3.042147e-16 1.000000e-20
7.413702e+03 3.247727e-16 1.000000e-20
7.414954e+03 3.199307e-16 1.000000e-20
7.416207e+03 3.242848e-16 1.000000e-20
7.417459e+03 3.280039e-16 1.000000e-20
7.418711e+03 3.181644e-16 1.000000e-20
7.419963e+03 3.093734e-16 1.000000e-20
7.421216e+03 3.138966e-16 1.000000e-20
7.422468e+03 3.341074e-16 1.000000e-20
7.423720e+03 3.196025e-16 1.000000e-20
7.424973e+03 3.302678e-16 1.000000e-20
7.426225e+03 3.264532e-16 1.000000e-20
7.427477e+03 3.138851e-16 1.000000e-20
7.428729e+03 3.103997e-16 1.000000e-20
7.429982e+03 3.180020e-16 1.000000e-20
7.431234e+03 3.370190e-16 1.000000e-20
7.432486e+03 3.255293e-16 1.000000e-20
7.433739e+03 3.244797e-16 1.000000e-20
7.434991e+03 3.143089e-16 1.000000e-20
7.436243e+03 3.163211e-16 1.000000e-20
7.437496e+03 3.075650e-16 1.000000e-20
7.438748e+03 3.257641e-16 1.000000e-20
7.440000e+03 3.339941e-16 1.000000e-20
7.441252e+03 3.312677e-16 1.000000e-20
7.442505e+03 3.319897e-16 1.000000e-20
7.443757e+03 3.123110e-16 1.000000e-20
7.445009e+03 3.139872e-16 1.000000e-20
7.446262e+03 3.211101e-16 1.000000e-20
7.447514e+03 3.176930e-16 1.000000e-20
7.448767e+03 3.131269e-16 1.000000e-20
7.450019e+03 2.977544e-16 1.000000e-20
7.451271e+03 3.117007e-16 1.000000e-20
7.452523e+03 3.310368e-16 1.000000e-20
7.453775e+03 3.063323e-16 1.000000e-20
7.455028e+03 3.084793e-16 1.000000e-20
7.456280e+03 3.122890e-16 1.000000e-20
7.457532e+03 3.220401e-16 1.000000e-20
7.458785e+03 3.235462e-16 1.000000e-20
7.460037e+03 2.963934e-16 1.000000e-20
7.461289e+03 3.235395e-16 1.000000e-20
7.462542e+03 3.210229e-16 1.000000e-20
7.463794e+03 3.230209e-16 1.000000e-20
7.465046e+03 3.163344e-16 1.000000e-20
7.466299e+03 3.045893e-16 1.000000e-20
7.467551e+03 3.062118e-16 1.000000e-20
7.468803e+03 3.298019e-16 1.000000e-20
7.470056e+03 3.328859e-16 1.000000e-20
7.471308e+03 3.277344e-16 1.000000e-20
7.472560e+03 3.245010e-16 1.000000e-20
7.473812e+03 3.162333e-16 1.000000e-20
7.475064e+03 3.179028e-16 1.000000e-20
7.476317e+03 3.304961e-16 1.000000e-20
7.477569e+03 3.162221e-16 1.000000e-20
7.478821e+03 3.300633e-16 1.000000e-20
7.480074e+03 3.371625e-16 1.000000e-20
7.481326e+03 3.154274e-16 1.000000e-20
7.482579e+03 3.025052e-16 1.000000e-20
7.483831e+03 3.392498e-16 1.000000e-20
7.485083e+03 3.241468e-16 1.000000e-20
7.486335e+03 3.204834e-16 1.000000e-20
7.487588e+03 3.192961e-16 1.000000e-20
7.488840e+03 3.191741e-16 1.000000e-20
7.490092e+03 3.085343e-16 1.000000e-20
7.491345e+03 3.098799e-16 1.000000e-20
7.492597e+03 3.143346e-16 1.000000e-20
7.493849e+03 3.204712e-16 1.000000e-20
7.495102e+03 3.075830e-16 1.000000e-20
7.496354e+03 3.044924e-16 1.000000e-20
7.497606e+03 3.087966e-16 1.000000e-20
7.498858e+03 3.163113e-16 1.000000e-20
7.500111e+03 3.108314e-16 1.000000e-20
7.501363e+03 3.213174e-16 1.000000e-20
7.502615e+03 3.011317e-16 1.000000e-20
7.503868e+03 3.222914e-16 1.000000e-20
7.505120e+03 3.151809e-16 1.000000e-20
7.506372e+03 3.061648e-16 1.000000e-20
7.507625e+03 2.787913e-16 1.000000e-20
7.508877e+03 3.274608e-16 1.000000e-20
7.510129e+03 3.186257e-16 1.000000e-20
7.511381e+03 3.183222e-16 1.000000e-20
7.512634e+03 3.212776e-16 1.000000e-20
7.513886e+03 2.983810e-16 1.000000e-20
7.515139e+03 3.012090e-16 1.000000e-20
7.516391e+03 3.208455e-16 1.000000e-20
7.517643e+03 3.077175e-16 1.000000e-20
7.518896e+03 3.123836e-16 1.000000e-20
7.520147e+03 3.222912e-16 1.000000e-20
7.521400e+03 2.967394e-16 1.000000e-20
7.522652e+03 3.063350e-16 1.000000e-20
7.523904e+03 2.967704e-16 1.000000e-20
7.525157e+03 2.709773e-16 1.000000e-20
7.526409e+03 2.548448e-16 1.000000e-20
7.527661e+03 3.001773e-16 1.000000e-20
7.528914e+03 2.446823e-16 1.000000e-20
7.530166e+03 3.020155e-16 1.000000e-20
7.531418e+03 3.119629e-16 1.000000e-20
7.532671e+03 3.079708e-16 1.000000e-20
7.533923e+03 3.040052e-16 1.000000e-20
7.535175e+03 2.422616e-16 1.000000e-20
7.536428e+03 2.899222e-16 1.000000e-20
7.537680e+03 3.170324e-16 1.000000e-20
7.538932e+03 3.357017e-16 1.000000e-20
7.540185e+03 3.228815e-16 1.000000e-20
7.541437e+03 3.281665e-16 1.000000e-20
7.542689e+03 3.227676e-16 1.000000e-20
7.543941e+03 3.217517e-16 1.000000e-20
7.545193e+03 3.106776e-16 1.000000e-20
7.546446e+03 3.250082e-16 1.000000e-20
7.547698e+03 3.144623e-16 1.000000e-20
7.548950e+03 3.149659e-16 1.000000e-20
7.550203e+03 3.103620e-16 1.000000e-20
7.551455e+03 2.948569e-16 1.000000e-20
7.552708e+03 3.103639e-16 1.000000e-20
7.553960e+03 2.974301e-16 1.000000e-20
7.555212e+03 3.133293e-16 1.000000e-20
7.556464e+03 3.023834e-16 1.000000e-20
7.557717e+03 3.059246e-16 1.000000e-20
7.558969e+03 2.908111e-16 1.000000e-20
7.560221e+03 2.949085e-16 1.000000e-20
7.561474e+03 3.006783e-16 1.000000e-20
7.562726e+03 3.003500e-16 1.000000e-20
7.563978e+03 2.946019e-16 1.000000e-20
7.565230e+03 3.052843e-16 1.000000e-20
7.566482e+03 3.170183e-16 1.000000e-20
7.567735e+03 2.984613e-16 1.000000e-20
7.568987e+03 3.105737e-16 1.000000e-20
7.570240e+03 3.230041e-16 1.000000e-20
7.571492e+03 2.999109e-16 1.000000e-20
7.572744e+03 2.753763e-16 1.000000e-20
7.573997e+03 3.124106e-16 1.000000e-20
7.575249e+03 2.987211e-16 1.000000e-20
7.576501e+03 2.945300e-16 1.000000e-20
7.577753e+03 2.956492e-16 1.000000e-20
7.579006e+03 2.931419e-16 1.000000e-20
7.580258e+03 3.008379e-16 1.000000e-20
7.581511e+03 3.079055e-16 1.000000e-20
7.582763e+03 2.793795e-16 1.000000e-20
7.584015e+03 2.799706e-16 1.000000e-20
